IP,Blocked_Time,Source,VT_Malicious,VT_Suspicious,AbuseIPDB_Score,AbuseIPDB_Reports,GreyNoise_Noise,AlienVault_Pulses,Country,ISP,Lat,Lon
1.20.228.110,2026-07-14T10:00:26.638937,auto,15,3,N/A,N/A,NO,N/A,Thailand,TOT Public Company Limited,13.8983,100.582
34.123.134.194,2026-07-14T10:00:26.638944,auto,N/A,N/A,100,4921,NO,N/A,United States,Google LLC,41.2619,-95.8608
209.99.185.195,2026-07-14T10:00:26.638950,auto,N/A,N/A,100,4220,NO,N/A,Switzerland,SKN Subnet & Telecom Ltd,47.3643,8.5437
62.89.29.174,2026-07-14T10:00:26.638956,auto,5,3,N/A,N/A,NO,N/A,Armenia,GNC-Alfa CJSC,40.1814,44.5102
170.106.192.208,2026-07-14T10:00:26.638961,auto,N/A,N/A,100,379,NO,N/A,United States,Tencent Cloud Computing (Beijing) Co,37.353,-121.9544
52.248.43.121,2026-07-14T10:00:26.638968,auto,N/A,N/A,100,1541,NO,N/A,United States,Microsoft Corporation,29.4167,-98.5
101.126.138.178,2026-07-14T10:00:26.638973,auto,9,5,N/A,N/A,NO,N/A,China,"Beijing Volcano Engine Technology Co., Ltd.",39.9794,116.338
101.33.249.217,2026-07-14T10:00:26.638980,auto,6,5,N/A,N/A,NO,N/A,China,Shenzhen Tencent Computer Systems Company Limited,23.1181,113.2539
1.187.74.157,2026-07-14T10:00:26.638986,auto,N/A,N/A,0,1,NO,0,India,Vodafone Idea Ltd.,26.9136,75.7858
101.200.124.12,2026-07-14T10:00:26.638992,auto,2,3,97,67,NO,N/A,China,Hangzhou Alibaba Advertising Co,39.911,116.395
106.112.194.160,2026-07-14T10:00:26.638999,auto,8,6,N/A,N/A,NO,N/A,China,Chinanet,38.036,114.47
85.217.140.33,2026-07-14T10:00:26.639004,auto,N/A,N/A,100,5478,NO,N/A,France,Modat B.V.,50.9853,2.1311
185.224.128.16,2026-07-14T10:00:26.639010,auto,N/A,N/A,100,28037,NO,N/A,The Netherlands,Alsycon B.V.,52.3716,4.8883
85.217.140.9,2026-07-14T10:00:26.639016,auto,15,3,N/A,N/A,NO,N/A,France,Modat B.V.,50.9853,2.1311
35.240.93.180,2026-07-14T10:00:26.639022,auto,3,3,N/A,N/A,NO,N/A,Belgium,Google LLC,50.9009,4.4855
77.90.185.20,2026-07-14T10:00:26.639027,auto,N/A,N/A,100,3848,NO,N/A,Germany,Limited Network LTD,48.3459,10.9161
91.230.168.67,2026-07-14T10:00:26.639034,auto,N/A,N/A,100,2660,NO,N/A,United States,Onyphe SAS,45.526,-122.9874
101.13.5.63,2026-07-14T10:00:26.639040,auto,13,3,N/A,N/A,NO,N/A,Taiwan,"Taiwan Mobile Co., Ltd.",25.0237,121.552
47.89.230.198,2026-07-14T10:00:26.639045,auto,N/A,N/A,100,643,NO,N/A,United States,Alibaba Cloud LLC,36.7783,-119.418
1.234.75.81,2026-07-14T10:00:26.639052,auto,8,6,N/A,N/A,NO,N/A,South Korea,SK Broadband Co Ltd,37.4803,127.0302
149.54.40.222,2026-07-14T10:00:26.639057,auto,N/A,N/A,100,1694,NO,N/A,Afghanistan,Government Communications Network,34.5329,69.1682
115.56.238.174,2026-07-14T10:00:26.639063,auto,11,6,N/A,N/A,NO,N/A,China,CNC Group CHINA169 Henan Province Network,34.7472,113.625
172.105.69.26,2026-07-14T10:00:26.639070,auto,N/A,N/A,100,607,NO,N/A,Germany,Akamai Technologies,50.1169,8.6837
1.178.217.178,2026-07-14T10:00:26.639076,auto,0,3,4,1,NO,0,Palestine,Lanlian International Holding Group Limited,32.2207,35.2542
45.142.193.169,2026-07-14T10:00:26.639083,auto,N/A,N/A,100,12023,NO,N/A,United Kingdom,Skynet Network LTD,51.5072,-0.127586
13.86.116.180,2026-07-14T10:00:26.639090,auto,N/A,N/A,100,1617,NO,N/A,United States,Microsoft Corporation,41.5908,-93.6208
66.132.224.29,2026-07-14T10:00:26.639095,auto,N/A,N/A,100,4318,NO,N/A,United States,"Censys, Inc.",42.2809,-83.7489
101.13.4.128,2026-07-14T10:00:26.639101,auto,11,4,N/A,N/A,NO,N/A,Taiwan,"Taiwan Mobile Co., Ltd.",25.0237,121.552
101.36.110.164,2026-07-14T10:00:26.639106,auto,12,4,100,970,NO,N/A,Hong Kong,UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED,22.3193,114.169
76.79.213.70,2026-07-14T10:00:26.639119,auto,N/A,N/A,100,6186,NO,N/A,United States,Spectrum,33.9576,-118.267
18.119.209.50,2026-07-14T10:00:26.639125,auto,N/A,N/A,100,15997,NO,N/A,United States,"Amazon.com, Inc.",40.0992,-83.1141
103.189.208.13,2026-07-14T10:00:26.639132,auto,N/A,N/A,100,5967,NO,N/A,Vietnam,Tedev Technological Development Company Limited,16.0439,108.244
195.140.214.22,2026-07-14T10:00:26.639138,auto,N/A,N/A,100,3940,NO,N/A,United Kingdom,Hydra Communications Ltd,51.5164,-0.093
185.242.3.238,2026-07-14T10:00:26.639144,auto,N/A,N/A,100,124,NO,N/A,Germany,Netiface Limited,50.1109,8.68213
101.13.5.30,2026-07-14T10:00:26.639149,auto,9,4,N/A,N/A,NO,N/A,Taiwan,"Taiwan Mobile Co., Ltd.",25.0237,121.552
101.184.173.229,2026-07-14T10:00:26.639155,auto,N/A,N/A,11,2,NO,0,Australia,Telstra Limited,-34.0669,151.0166
101.126.71.100,2026-07-14T10:00:26.639161,auto,9,4,N/A,N/A,NO,N/A,China,"Beijing Volcano Engine Technology Co., Ltd.",39.9042,116.407
79.124.59.78,2026-07-14T10:00:26.639167,auto,N/A,N/A,100,16842,NO,N/A,Bulgaria,Tamatiya EOOD,42.6539,24.7548
115.191.23.138,2026-07-14T10:00:26.639172,auto,16,4,N/A,N/A,NO,N/A,China,GWBN-WUHAN's IP,39.9042,116.407
64.62.156.167,2026-07-14T10:00:26.639179,auto,N/A,N/A,100,2089,NO,N/A,United States,Hurricane Electric LLC,44.9764,-93.224
101.126.155.86,2026-07-14T10:00:26.639184,auto,12,5,N/A,N/A,NO,N/A,China,"Beijing Volcano Engine Technology Co., Ltd.",39.9794,116.338
91.92.47.96,2026-07-14T10:00:26.639190,auto,N/A,N/A,100,350,NO,N/A,United Kingdom,https://ip.me/static/geofeeds/-22.csv,51.5073,-0.1277
101.132.144.220,2026-07-14T10:00:26.639196,auto,6,4,N/A,N/A,NO,N/A,China,Hangzhou Alibaba Advertising Co,31.2222,121.4581
101.251.197.46,2026-07-14T10:00:26.639202,auto,12,3,N/A,N/A,NO,N/A,China,China Unicom Beijing Province Network,39.9608,116.289
189.206.189.150,2026-07-14T10:00:26.639208,auto,N/A,N/A,100,906,NO,N/A,Mexico,"Alestra, S. de R.L. de C.V.",25.6732,-97.8127
213.209.159.228,2026-07-14T10:00:26.639214,auto,N/A,N/A,100,22273,NO,N/A,Germany,Feo Prest SRL,48.3459,10.9161
1.95.119.12,2026-07-14T10:00:26.639220,auto,3,2,N/A,N/A,NO,N/A,China,DXTNET,26.6475,106.6301
66.132.224.15,2026-07-14T10:00:26.639225,auto,11,4,N/A,N/A,NO,N/A,United States,"Censys, Inc.",42.2809,-83.7489
101.13.5.33,2026-07-14T10:00:26.639231,auto,15,3,N/A,N/A,NO,N/A,Taiwan,"Taiwan Mobile Co., Ltd.",25.0237,121.552
71.6.134.230,2026-07-14T10:00:26.639237,auto,N/A,N/A,100,4623,NO,N/A,United States,"CariNet, Inc.",36.2827,-115.268
101.126.89.57,2026-07-14T10:00:26.639243,auto,10,4,N/A,N/A,NO,N/A,China,"Beijing Volcano Engine Technology Co., Ltd.",39.9042,116.407
43.228.157.155,2026-07-14T10:00:26.639249,auto,N/A,N/A,100,1761,NO,N/A,Singapore,Gaditek Associates,1.35208,103.82
85.185.201.10,2026-07-14T10:00:26.639255,auto,8,3,N/A,N/A,NO,N/A,Iran,Iran Telecommunication Company PJS,38.2432,48.2976
101.227.203.162,2026-07-14T10:00:26.639261,auto,11,3,N/A,N/A,NO,N/A,China,China Telecom (Group),31.2304,121.474
36.135.62.103,2026-07-14T10:00:26.639266,auto,N/A,N/A,100,2136,NO,N/A,China,China Mobile Communications Corporation,43.8962,125.327
1.255.171.167,2026-07-14T10:00:26.639272,auto,10,2,N/A,N/A,NO,N/A,South Korea,SK Broadband Co Ltd,35.1784,128.5754
156.225.1.10,2026-07-14T10:00:26.639278,auto,6,2,N/A,N/A,NO,N/A,Japan,AgotoZ HK Limited,35.694,139.754
101.13.5.26,2026-07-14T10:00:26.639283,auto,12,5,N/A,N/A,NO,N/A,Taiwan,"Taiwan Mobile Co., Ltd.",25.0237,121.552
101.231.133.210,2026-07-14T10:00:26.639289,auto,8,3,N/A,N/A,NO,N/A,China,China Telecom (Group),31.2297,121.525
1.47.29.162,2026-07-14T10:00:26.639294,auto,4,2,N/A,N/A,NO,N/A,Thailand,Total Access Communication PLC,13.7159,100.417
139.59.173.98,2026-07-14T10:00:26.639300,auto,N/A,N/A,100,3429,NO,N/A,United Kingdom,DIGITALOCEAN,51.5177,-0.6215
101.126.54.23,2026-07-14T10:00:26.639306,auto,9,5,N/A,N/A,NO,N/A,China,GHSX,39.9904,116.386
49.235.35.175,2026-07-14T10:00:26.639311,auto,1,3,100,1377,NO,N/A,China,Shenzhen Tencent Computer Systems Company Limited,31.2222,121.4581
91.151.95.146,2026-07-14T10:00:26.639318,auto,N/A,N/A,100,1902,NO,N/A,Turkey,Hosting Dunyam Bilisim Teknolojileri Ticaret Limited Sirketi,41.0082,28.9784
122.224.164.194,2026-07-14T10:00:26.639324,auto,9,5,N/A,N/A,NO,N/A,China,Chinanet,39.9042,116.407
143.42.164.97,2026-07-14T10:00:26.639329,auto,4,2,N/A,N/A,NO,N/A,United States,"Akamai Technologies, Inc.",37.5483,-121.9886
69.5.7.218,2026-07-14T10:00:26.639335,auto,N/A,N/A,100,3029,NO,N/A,Indonesia,Byteplus Pte. Ltd.,-7.87538,110.426
184.105.247.247,2026-07-14T10:00:26.639341,auto,N/A,N/A,100,4322,NO,N/A,United States,Hurricane Electric LLC,37.6951,-121.9
78.128.114.58,2026-07-14T10:00:26.639347,auto,N/A,N/A,100,11001,NO,N/A,Bulgaria,Tamatiya EOOD,42.6333,24.8
113.161.39.122,2026-07-14T10:00:26.639352,auto,N/A,N/A,100,2584,NO,N/A,Vietnam,VietNam Post and Telecom Corporation,10.822,106.6257
14.241.72.113,2026-07-14T10:00:26.639358,auto,N/A,N/A,100,124,NO,N/A,Vietnam,VNPT,21.3227,105.402
91.92.42.81,2026-07-14T10:00:26.639364,auto,5,4,N/A,N/A,NO,N/A,The Netherlands,LLC VASH KREDIT BANK,52.3676,4.90414
176.53.159.198,2026-07-14T10:00:26.639369,auto,12,4,N/A,N/A,NO,N/A,Turkey,Hop Bilisim Teknolojileri Anonim Sirketi,41.0478,28.8119
101.13.5.39,2026-07-14T10:00:26.639376,auto,12,4,N/A,N/A,NO,N/A,Taiwan,"Taiwan Mobile Co., Ltd.",25.0237,121.552
101.126.91.34,2026-07-14T10:00:26.639381,auto,12,3,N/A,N/A,NO,N/A,China,"Beijing Volcano Engine Technology Co., Ltd.",39.9042,116.407
1.20.190.206,2026-07-14T10:00:26.639387,auto,1,2,42,6,NO,1,Thailand,TOT Public Company Limited,14.3517,100.577
103.179.174.112,2026-07-14T10:00:26.639394,auto,14,3,N/A,N/A,NO,N/A,Vietnam,HUNASOFT,16.0314,108.224
1.85.42.195,2026-07-14T10:00:26.639399,auto,10,5,N/A,N/A,NO,N/A,China,Chinanet,34.2635,108.9246
64.62.197.157,2026-07-14T10:00:26.639405,auto,10,3,N/A,N/A,NO,N/A,United States,Hurricane Electric LLC,37.6951,-121.9
1.65.136.185,2026-07-14T10:00:26.639411,auto,6,4,N/A,N/A,NO,N/A,Hong Kong,PCCW IMS Limited,22.2985,114.251
1.15.227.58,2026-07-14T10:00:26.639416,auto,9,2,N/A,N/A,NO,N/A,China,Tencent Cloud Computing (Beijing) Co. Ltd.,30.9523,117.8164
122.154.74.204,2026-07-14T10:00:26.639423,auto,N/A,N/A,100,1306,NO,N/A,Thailand,National Telecom Public Company Limited,14.576,100.0286
103.218.241.7,2026-07-14T10:00:26.639429,auto,N/A,N/A,100,1946,NO,N/A,Hong Kong,Ucloud Information Technology (hk) Limited,22.3193,114.169
188.166.78.158,2026-07-14T10:00:26.639435,auto,N/A,N/A,100,63,NO,N/A,The Netherlands,"DigitalOcean, LLC",52.352,4.9392
1.34.229.12,2026-07-14T10:00:26.639441,auto,N/A,N/A,0,0,NO,0,Taiwan,"Chunghwa Telecom Co., Ltd.",25.053,121.5259
101.126.11.137,2026-07-14T10:00:26.639447,auto,11,4,N/A,N/A,NO,N/A,China,GHSX,39.9904,116.386
213.209.159.241,2026-07-14T10:00:26.639452,auto,N/A,N/A,100,15784,NO,N/A,Germany,Feo Prest SRL,48.3459,10.9161
217.60.195.168,2026-07-14T10:00:26.639458,auto,7,2,N/A,N/A,NO,N/A,The Netherlands,Swissnet LLC,50.8933,6.05805
195.184.76.123,2026-07-14T10:00:26.639463,auto,N/A,N/A,100,2106,NO,N/A,United States,Onyphe SAS,38.7135,-77.7953
200.218.237.219,2026-07-14T10:00:26.639469,auto,N/A,N/A,100,151,NO,N/A,Brazil,X99 INTERNET LTDA.,-23.5111,-46.8727
94.154.43.181,2026-07-14T10:00:26.639475,auto,12,3,N/A,N/A,NO,N/A,Turkey,Net Gate Telecom S.R.L.,40.1854,29.0824
119.91.27.13,2026-07-14T10:00:26.639481,auto,6,2,N/A,N/A,NO,N/A,China,China Internet Network Information Center,23.1181,113.2539
91.92.40.27,2026-07-14T10:00:26.639487,auto,N/A,N/A,100,2688,NO,N/A,Bulgaria,BULLETGROUP,43.1753,27.9041
58.22.255.28,2026-07-14T10:00:26.639492,auto,10,3,N/A,N/A,NO,N/A,China,CNCGroup CHINA169 FuJian province network,25.075,117.017
68.66.251.43,2026-07-14T10:00:26.639498,auto,N/A,N/A,100,3495,NO,N/A,The Netherlands,"A2 Hosting, Inc.",52.3716,4.8883
81.19.216.111,2026-07-14T10:00:26.639503,auto,N/A,N/A,100,2544,NO,N/A,The Netherlands,Hydra Communications Ltd,52.3716,4.8883
103.60.242.169,2026-07-14T10:00:26.639509,auto,N/A,N/A,100,2142,NO,N/A,Vietnam,Mega Technology Company Limited,21.0358,105.787
101.126.67.255,2026-07-14T10:00:26.639515,auto,11,5,N/A,N/A,NO,N/A,China,"Beijing Volcano Engine Technology Co., Ltd.",39.9042,116.407
101.126.35.9,2026-07-14T10:00:26.639524,auto,6,6,N/A,N/A,NO,N/A,China,GHSX,39.9904,116.386
62.60.130.219,2026-07-14T10:00:26.639529,auto,13,2,N/A,N/A,NO,N/A,Iran,Cipher Operations DOO Beograd - Novi Beograd,35.6824,51.4158
199.195.254.215,2026-07-14T10:00:26.639535,auto,N/A,N/A,100,5872,NO,N/A,United States,FranTech Solutions,40.7038,-74.0138
217.146.80.113,2026-07-14T10:00:26.639541,auto,N/A,N/A,100,1813,NO,N/A,United Kingdom,Hydra Communications Ltd,51.5164,-0.093
14.103.65.6,2026-07-14T10:00:26.639547,auto,4,2,N/A,N/A,NO,N/A,China,BITNET,39.9042,116.407
1.187.74.12,2026-07-14T10:00:26.639552,auto,2,3,0,0,NO,1,India,Vodafone Idea Ltd.,26.9136,75.7858
2.57.122.150,2026-07-14T10:00:26.639558,auto,16,3,N/A,N/A,NO,N/A,The Netherlands,Unmanaged LTD,52.3676,4.90414
66.132.195.59,2026-07-14T10:00:26.639563,auto,N/A,N/A,100,2178,NO,N/A,United States,"Censys, Inc.",42.2809,-83.7489
45.205.1.223,2026-07-14T10:00:26.639569,auto,N/A,N/A,100,2155,NO,N/A,Brazil,Vpsvaulthost LTD,-23.5558,-46.6396
146.190.79.166,2026-07-14T10:00:26.639575,auto,N/A,N/A,100,102,NO,N/A,United States,"DigitalOcean, LLC",40.7964,-74.0203
101.115.130.168,2026-07-14T10:00:26.639581,auto,1,2,0,0,NO,0,Australia,Vodafone Australia Pty Ltd,-37.834,144.9832
101.126.18.203,2026-07-14T10:00:26.639588,auto,11,4,N/A,N/A,NO,N/A,China,GHSX,39.9904,116.386
1.116.61.217,2026-07-14T10:00:26.639593,auto,11,3,N/A,N/A,NO,N/A,China,China Internet Network Information Center,31.2222,121.4581
69.5.169.187,2026-07-14T10:00:26.639599,auto,N/A,N/A,100,3213,NO,N/A,Germany,Hydra Communications Ltd,50.1169,8.6837
170.187.165.139,2026-07-14T10:00:26.639605,auto,N/A,N/A,100,3410,NO,N/A,United States,"Akamai Technologies, Inc.",40.8229,-74.4592
101.230.162.189,2026-07-14T10:00:26.639611,auto,N/A,N/A,N/A,N/A,YES,3,China,China Telecom (Group),31.2222,121.4581
83.97.78.224,2026-07-14T10:00:26.639616,auto,N/A,N/A,100,339,NO,N/A,Finland,Global Connectivity Solutions LLP,60.1963,24.9432
101.36.122.129,2026-07-14T10:00:26.639622,auto,11,3,100,375,NO,N/A,Hong Kong,UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED,22.3193,114.169
153.67.127.188,2026-07-14T10:00:26.639628,auto,N/A,N/A,100,164,NO,N/A,Costa Rica,Space Exploration Technologies Corporation,9.928,-84.0907
101.13.5.195,2026-07-14T10:00:26.639635,auto,11,4,N/A,N/A,NO,N/A,Taiwan,"Taiwan Mobile Co., Ltd.",25.0237,121.552
154.0.30.137,2026-07-14T10:00:26.639640,auto,N/A,N/A,100,7013,NO,N/A,Ivory Coast,Moov LS Business,5.3536,-4.0012
101.128.99.142,2026-07-14T10:00:26.639646,auto,10,3,N/A,N/A,NO,N/A,Indonesia,CBN,-8.6507,115.2124
100.28.191.174,2026-07-14T10:00:26.639651,auto,N/A,N/A,100,6771,NO,N/A,United States,Amazon.com,39.0438,-77.4874
31.171.125.179,2026-07-14T10:00:26.639657,auto,N/A,N/A,100,1364,NO,N/A,Azerbaijan,Telekom Invest,40.3771,49.8875
1.227.228.131,2026-07-14T10:00:26.639663,auto,11,4,N/A,N/A,NO,N/A,South Korea,SK Broadband Co Ltd,37.5359,127.2078
179.27.99.9,2026-07-14T10:00:26.639669,auto,10,4,N/A,N/A,NO,N/A,Uruguay,Administracion Nacional de Telecomunicaciones,-34.8921,-56.1944
101.201.63.56,2026-07-14T10:00:26.639675,auto,N/A,N/A,N/A,N/A,NO,N/A,China,Hangzhou Alibaba Advertising Co,39.911,116.395
1.39.163.69,2026-07-14T10:00:26.639681,auto,2,3,0,0,NO,1,India,Vodafone Essar Limited,26.2692,73.009
101.126.157.138,2026-07-14T10:00:26.639687,auto,11,5,N/A,N/A,NO,N/A,China,"Beijing Volcano Engine Technology Co., Ltd.",39.9794,116.338
101.34.249.202,2026-07-14T10:00:26.639693,auto,1,4,100,1392,NO,N/A,China,Shenzhen Tencent Computer Systems Company Limited,31.2222,121.4581
91.231.89.2,2026-07-14T10:00:26.639699,auto,N/A,N/A,100,1626,NO,N/A,France,Onyphe SAS,50.9853,2.1311
101.126.89.164,2026-07-14T10:00:26.639704,auto,10,5,N/A,N/A,NO,N/A,China,"Beijing Volcano Engine Technology Co., Ltd.",39.9042,116.407
1.234.27.159,2026-07-14T10:00:26.639710,auto,8,4,N/A,N/A,NO,N/A,South Korea,SK Broadband Co Ltd,37.4909,127.0452
157.245.69.40,2026-07-14T10:00:26.639716,auto,N/A,N/A,100,65,NO,N/A,The Netherlands,"DigitalOcean, LLC",52.352,4.9392
178.105.77.12,2026-07-14T10:00:26.639722,auto,N/A,N/A,100,64,NO,N/A,Germany,Hetzner Online GmbH,50.4777,12.3649
47.251.165.41,2026-07-14T10:00:26.639727,auto,5,3,N/A,N/A,NO,N/A,United States,Alibaba Cloud LLC,36.7783,-119.418
1.27.251.252,2026-07-14T10:00:26.639734,auto,14,3,N/A,N/A,NO,N/A,China,China Unicom Neimeng Province Network,42.2683,118.9636
101.13.1.75,2026-07-14T10:00:26.639740,auto,8,4,N/A,N/A,NO,N/A,Taiwan,"Taiwan Mobile Co., Ltd.",25.0237,121.552
1.164.166.102,2026-07-14T10:00:26.639746,auto,2,0,32,4,YES,0,Taiwan,"Chunghwa Telecom Co., Ltd.",25.053,121.5259
101.47.15.26,2026-07-14T10:00:26.639752,auto,N/A,N/A,100,2973,NO,N/A,Singapore,Byteplus Pte. Ltd.,1.352,103.8198
154.83.197.10,2026-07-14T10:00:26.639758,auto,N/A,N/A,100,1402,NO,N/A,United States,Ucloud Information Technology HK Limited,34.0549,-118.243
69.5.169.177,2026-07-14T10:00:26.639764,auto,N/A,N/A,100,3494,NO,N/A,Germany,Hydra Communications Ltd,50.1169,8.6837
101.126.55.179,2026-07-14T10:00:26.639770,auto,9,4,N/A,N/A,NO,N/A,China,GHSX,39.9904,116.386
1.162.231.16,2026-07-14T10:00:26.639775,auto,N/A,N/A,98,24,NO,N/A,Taiwan,"Chunghwa Telecom Co., Ltd.",23.9807,121.6115
101.201.234.37,2026-07-14T10:00:26.639780,auto,N/A,N/A,N/A,N/A,NO,N/A,China,Hangzhou Alibaba Advertising Co,39.911,116.395
203.21.120.126,2026-07-14T10:00:26.639786,auto,N/A,N/A,100,2206,NO,N/A,Mongolia,MCS Com Co Ltd,47.9235,106.915
69.5.169.2,2026-07-14T10:00:26.639792,auto,N/A,N/A,100,3022,NO,N/A,Germany,Hydra Communications Ltd,50.1169,8.6837
1.27.226.158,2026-07-14T10:00:26.639798,auto,3,2,N/A,N/A,NO,N/A,China,China Unicom Neimeng Province Network,42.2683,118.9636
1.95.44.44,2026-07-14T10:00:26.639804,auto,0,0,27,4,YES,N/A,China,DXTNET,26.6475,106.6301
