IP,Blocked_Time,Source,VT_Malicious,VT_Suspicious,AbuseIPDB_Score,AbuseIPDB_Reports,GreyNoise_Noise,AlienVault_Pulses,Country,ISP,Lat,Lon
101.201.63.56,2026-07-14T07:58:57.262040,auto,N/A,N/A,N/A,N/A,NO,N/A,China,Hangzhou Alibaba Advertising Co,39.911,116.395
1.39.163.69,2026-07-14T07:58:57.492506,auto,2,3,0,0,NO,1,India,Vodafone Essar Limited,26.2692,73.009
101.126.157.138,2026-07-14T07:58:57.725101,auto,11,5,N/A,N/A,NO,N/A,Unknown,Unknown,0,0
101.34.249.202,2026-07-14T07:58:57.956424,auto,1,4,100,1392,NO,N/A,Unknown,Unknown,0,0
91.231.89.2,2026-07-14T07:58:57.956459,auto,N/A,N/A,100,1626,NO,N/A,France,Onyphe SAS,50.9853,2.1311
101.126.89.164,2026-07-14T07:58:58.194256,auto,10,5,N/A,N/A,NO,N/A,Unknown,Unknown,0,0
1.234.27.159,2026-07-14T07:58:58.436713,auto,8,4,N/A,N/A,NO,N/A,Unknown,Unknown,0,0
157.245.69.40,2026-07-14T07:58:58.678545,auto,N/A,N/A,100,65,NO,N/A,The Netherlands,"DigitalOcean, LLC",52.352,4.9392
178.105.77.12,2026-07-14T07:58:58.908898,auto,N/A,N/A,100,64,NO,N/A,Unknown,Unknown,0,0
47.251.165.41,2026-07-14T07:58:59.149193,auto,5,3,N/A,N/A,NO,N/A,United States,Alibaba Cloud LLC,36.7783,-119.418
1.27.251.252,2026-07-14T07:58:59.378487,auto,14,3,N/A,N/A,NO,N/A,Unknown,Unknown,0,0
101.13.1.75,2026-07-14T07:58:59.611538,auto,8,4,N/A,N/A,NO,N/A,Taiwan,"Taiwan Mobile Co., Ltd.",25.0237,121.552
1.164.166.102,2026-07-14T07:58:59.844300,auto,2,0,32,4,YES,0,Unknown,Unknown,0,0
101.47.15.26,2026-07-14T07:59:00.085775,auto,N/A,N/A,100,2973,NO,N/A,Unknown,Unknown,0,0
154.83.197.10,2026-07-14T07:59:00.085792,auto,N/A,N/A,100,1402,NO,N/A,United States,Ucloud Information Technology HK Limited,34.0549,-118.243
69.5.169.177,2026-07-14T07:59:00.085822,auto,N/A,N/A,100,3494,NO,N/A,Germany,Hydra Communications Ltd,50.1169,8.6837
101.126.55.179,2026-07-14T07:59:00.328442,auto,9,4,N/A,N/A,NO,N/A,China,GHSX,39.9904,116.386
101.201.234.37,2026-07-14T07:59:00.572353,auto,N/A,N/A,N/A,N/A,NO,N/A,China,Hangzhou Alibaba Advertising Co,39.911,116.395
203.21.120.126,2026-07-14T07:59:00.804963,auto,N/A,N/A,100,2206,NO,N/A,Unknown,Unknown,0,0
69.5.169.2,2026-07-14T07:59:01.047680,auto,N/A,N/A,100,3022,NO,N/A,Unknown,Unknown,0,0
1.27.226.158,2026-07-14T07:59:01.288947,auto,3,2,N/A,N/A,NO,N/A,China,China Unicom Neimeng Province Network,42.2683,118.9636
1.95.44.44,2026-07-14T07:59:01.530937,auto,0,0,27,4,YES,N/A,China,DXTNET,26.6475,106.6301
185.242.3.226,2026-07-14T07:59:01.779232,auto,14,1,N/A,N/A,NO,N/A,Germany,Netiface Limited,50.1109,8.68213
198.199.106.159,2026-07-14T07:59:02.013366,auto,N/A,N/A,100,2270,NO,N/A,Unknown,Unknown,0,0
208.96.233.67,2026-07-14T07:59:02.013381,auto,N/A,N/A,100,1542,NO,N/A,Canada,Cogeco Connexion inc,45.1332,-71.8015
51.195.44.250,2026-07-14T07:59:02.284013,auto,N/A,N/A,100,126,NO,N/A,Germany,OVH SAS,50.3986,8.07958
